label,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,y0,y1,y2,y3,y4,y5,y6,y7,y8,y9,y10,y11,y12,y13,y14,y15,y16,y17,y18,y19,y20
A,0.6652571558952332,0.9284242987632751,0.6042631268501282,0.9090343117713928,0.5528714656829834,0.8252949714660645,0.5306869745254517,0.7447258234024048,0.5150284767150879,0.6869032979011536,0.5603199005126953,0.7423595786094666,0.5403470993041992,0.6704273223876953,0.5568758845329285,0.7402921319007874,0.5671542286872864,0.7648022174835205,0.5961228609085083,0.7352381944656372,0.5793248414993286,0.6775283813476562,0.5905063152313232,0.7632120251655579,0.5960355997085571,0.7656950354576111,0.6341980695724487,0.7377647161483765,0.6191837787628174,0.6875004172325134,0.6249502897262573,0.7691137790679932,0.6299957633018494,0.7749797701835632,0.6730706095695496,0.7442429065704346,0.6574737429618835,0.7052784562110901,0.6559916734695435,0.762229859828949,0.6623810529708862,0.7757357954978943
A,0.666171133518219,0.9320303797721863,0.6022853255271912,0.9113366007804871,0.5513032674789429,0.8242558240890503,0.5304387211799622,0.7438787221908569,0.5142594575881958,0.6871676445007324,0.559834897518158,0.7417150139808655,0.5399060845375061,0.6717025637626648,0.5577977299690247,0.7414095401763916,0.5687648057937622,0.7637204527854919,0.5954748392105103,0.7340533137321472,0.5788535475730896,0.6775764226913452,0.590522050857544,0.7627078294754028,0.596572995185852,0.7644638419151306,0.6336696743965149,0.7359182238578796,0.6185638904571533,0.685741662979126,0.6243254542350769,0.7667575478553772,0.6300703883171082,0.772163450717926,0.6726899743080139,0.7407422661781311,0.6576192378997803,0.7017123103141785,0.6558630466461182,0.7566630840301514,0.6627150177955627,0.7685548067092896
A,0.6673491597175598,0.9361825585365295,0.6023327112197876,0.9123893976211548,0.5501249432563782,0.8252947926521301,0.5280505418777466,0.745425283908844,0.5130508542060852,0.6870983242988586,0.5605766773223877,0.7421415448188782,0.5399757027626038,0.6738604307174683,0.5579150319099426,0.7437281608581543,0.5681635141372681,0.7651634812355042,0.5960838198661804,0.7327726483345032,0.578673779964447,0.6781755089759827,0.5921781063079834,0.7637349963188171,0.5981981158256531,0.7639957666397095,0.6347495913505554,0.7331598997116089,0.6180437207221985,0.6851416826248169,0.6260858178138733,0.7657330632209778,0.6325257420539856,0.7693321704864502,0.6747045516967773,0.737318217754364,0.6581003665924072,0.6987254023551941,0.6569842100143433,0.7540605068206787,0.6641748547554016,0.7653675675392151
A,0.6650542616844177,0.940739631652832,0.6000477075576782,0.9097428321838379,0.5491538047790527,0.8245656490325928,0.5262428522109985,0.7469896078109741,0.509934663772583,0.6890825033187866,0.5621220469474792,0.7444042563438416,0.541722297668457,0.6773428916931152,0.5583240985870361,0.7440164089202881,0.5696195363998413,0.768919050693512,0.5969041585922241,0.7352513670921326,0.579886794090271,0.6809811592102051,0.5927512645721436,0.763616681098938,0.5994745492935181,0.7699631452560425,0.6352039575576782,0.7356898188591003,0.6195938587188721,0.6851930022239685,0.627187967300415,0.7623196840286255,0.6335749626159668,0.7722246050834656,0.675084114074707,0.7412586808204651,0.6594111323356628,0.6977593898773193,0.6578635573387146,0.7506777048110962,0.6640826463699341,0.7653005719184875
A,0.6630990505218506,0.9342450499534607,0.6003000736236572,0.9093592166900635,0.5464057922363281,0.8270750641822815,0.5217207074165344,0.745980978012085,0.5086625218391418,0.686484158039093,0.5570341944694519,0.744330108165741,0.5392343997955322,0.6774721741676331,0.5592657923698425,0.7456022500991821,0.5688890814781189,0.7671993970870972,0.5930757522583008,0.7338224649429321,0.5795513987541199,0.6846219897270203,0.5955259799957275,0.7703957557678223,0.5970557928085327,0.7689937353134155,0.6320484280586243,0.7315267324447632,0.6177889704704285,0.6882206797599792,0.6287232041358948,0.7678674459457397,0.6320308446884155,0.7696454524993896,0.6718039512634277,0.7325820922851562,0.6564777493476868,0.6988691091537476,0.6591724157333374,0.7534046769142151,0.6655257940292358,0.7610202431678772
A,0.6655697226524353,0.9355497360229492,0.601574182510376,0.9125049710273743,0.5463702082633972,0.8298473358154297,0.5215001702308655,0.7504746317863464,0.5096407532691956,0.692155122756958,0.5568910241127014,0.7468854784965515,0.5388113260269165,0.6820628046989441,0.5574859976768494,0.7502425312995911,0.5663400888442993,0.7710850238800049,0.5928639769554138,0.7364807724952698,0.5790169835090637,0.6854544878005981,0.5932921767234802,0.769336462020874,0.5958669781684875,0.7685689926147461,0.6319794654846191,0.7347250580787659,0.6182724237442017,0.6911967992782593,0.6272351741790771,0.7686172127723694,0.630704939365387,0.7707183361053467,0.6723757982254028,0.7366692423820496,0.6577211022377014,0.7020823359489441,0.6583163142204285,0.755006730556488,0.6639115214347839,0.7639328241348267
A,0.6606854200363159,0.9341360330581665,0.5948473811149597,0.907248854637146,0.5425155758857727,0.8259479999542236,0.5197980403900146,0.7470062375068665,0.5072519779205322,0.6900137662887573,0.5551220774650574,0.7476322650909424,0.5361583232879639,0.6811065673828125,0.5528052449226379,0.7482353448867798,0.56229168176651,0.7727991342544556,0.5907126665115356,0.7380149364471436,0.5754572153091431,0.6876122951507568,0.5887467265129089,0.7700092196464539,0.5932542085647583,0.771464467048645,0.6295070052146912,0.7366430759429932,0.614727795124054,0.6926999092102051,0.623354971408844,0.7694866061210632,0.6291066408157349,0.7745632529258728,0.6696796417236328,0.7393152713775635,0.65349280834198,0.7018948793411255,0.6534619927406311,0.7546154260635376,0.6604218482971191,0.7663220167160034
A,0.6587200164794922,0.9302629232406616,0.5919106006622314,0.9067931771278381,0.5390098690986633,0.8261899948120117,0.516227126121521,0.7455556392669678,0.5025151968002319,0.6891833543777466,0.5483540892601013,0.7471688985824585,0.531691312789917,0.6800572872161865,0.5504231452941895,0.7482411861419678,0.5583879947662354,0.7705970406532288,0.5844117403030396,0.7362497448921204,0.5716118812561035,0.6879709959030151,0.5864538550376892,0.7711900472640991,0.5875116586685181,0.769066333770752,0.6236097812652588,0.7327351570129395,0.6099420189857483,0.6924505829811096,0.6202422976493835,0.7692221999168396,0.6235113143920898,0.7698615789413452,0.6637943387031555,0.7324535846710205,0.6480419039726257,0.7016392946243286,0.6505420804023743,0.7538193464279175,0.6575480699539185,0.7605772018432617
A,0.6562247276306152,0.9286287426948547,0.5884681344032288,0.9047297239303589,0.5353610515594482,0.8230811953544617,0.5121660828590393,0.743510901927948,0.4986044466495514,0.6870067119598389,0.5456939339637756,0.746095597743988,0.5263065695762634,0.6779364347457886,0.5436112284660339,0.7440159916877747,0.5531705617904663,0.7687497735023499,0.5809823870658875,0.7346417903900146,0.5646729469299316,0.6853786706924438,0.5789522528648376,0.7660427689552307,0.583891749382019,0.7656763195991516,0.6199454665184021,0.7320219278335571,0.6037044525146484,0.690593957901001,0.6133307814598083,0.7663414478302002,0.619682252407074,0.7686789631843567,0.660594642162323,0.7334818243980408,0.6431220769882202,0.7015713453292847,0.6436862945556641,0.7541444301605225,0.6513679623603821,0.7629187703132629
A,0.6495140194892883,0.9241617321968079,0.5832034349441528,0.8973251581192017,0.5317602753639221,0.8158755898475647,0.509545624256134,0.7384073734283447,0.49480849504470825,0.6840450763702393,0.544020414352417,0.7383772134780884,0.5226133465766907,0.6723880171775818,0.5374889373779297,0.7392000555992126,0.5474978685379028,0.7647388577461243,0.57912677526474,0.7289299964904785,0.5613933205604553,0.6812835931777954,0.5735628604888916,0.7612295746803284,0.5798623561859131,0.7604279518127441,0.617907702922821,0.7286317944526672,0.6000614166259766,0.6888655424118042,0.6074541807174683,0.7638862133026123,0.6149140000343323,0.7649616003036499,0.6583243012428284,0.7328774929046631,0.639064371585846,0.7008768320083618,0.6379628777503967,0.7532989978790283,0.6466215252876282,0.7614361047744751
A,0.6486117839813232,0.9194364547729492,0.5830225348472595,0.8926808834075928,0.5308133363723755,0.8122442364692688,0.5075954794883728,0.7352299690246582,0.4925600588321686,0.6806733012199402,0.5404021739959717,0.7333396673202515,0.5202339291572571,0.6690964698791504,0.5361658930778503,0.7358497381210327,0.5452160835266113,0.7595255970954895,0.5757161974906921,0.7222527265548706,0.5593174695968628,0.6767822504043579,0.5720258355140686,0.7555381655693054,0.5770387053489685,0.7548559308052063,0.6151358485221863,0.7209665775299072,0.5984935164451599,0.6827407479286194,0.60633784532547,0.7560037970542908,0.6128734350204468,0.7578667402267456,0.6555281281471252,0.7245273590087891,0.6361907124519348,0.6946120262145996,0.6358604431152344,0.7454511523246765,0.644232988357544,0.7529518604278564
A,0.6462507247924805,0.9160166382789612,0.578596830368042,0.8880394697189331,0.5280324816703796,0.8071261048316956,0.506862223148346,0.7292627692222595,0.4918553829193115,0.6755156517028809,0.5387130379676819,0.7311955094337463,0.5192570090293884,0.6660705804824829,0.5326309204101562,0.7342258095741272,0.5415593981742859,0.7587730884552002,0.5734505653381348,0.7212861180305481,0.5564700365066528,0.6712793111801147,0.5658257007598877,0.75106281042099,0.5714492201805115,0.7521132230758667,0.6120920777320862,0.7209886908531189,0.5951423645019531,0.6771609783172607,0.6006959080696106,0.7522271275520325,0.608032763004303,0.7566343545913696,0.6524142622947693,0.7255451083183289,0.632877767086029,0.6915562152862549,0.6310754418373108,0.7424591183662415,0.6400215029716492,0.751582682132721
A,0.6475900411605835,0.910423219203949,0.5799692869186401,0.8844941854476929,0.527387797832489,0.8049589991569519,0.5049278140068054,0.7279413938522339,0.4913637042045593,0.6728442311286926,0.5371663570404053,0.7306987643241882,0.5172408223152161,0.663616955280304,0.5339003205299377,0.7323715090751648,0.5432365536689758,0.756489634513855,0.5717789530754089,0.7173224687576294,0.5552830696105957,0.6680001020431519,0.5690509080886841,0.7473680377006531,0.5747673511505127,0.748674750328064,0.6113439798355103,0.7138462066650391,0.5956370234489441,0.6711869239807129,0.6048065423965454,0.7450066804885864,0.6115686297416687,0.7491791844367981,0.6524138450622559,0.715390145778656,0.6343871355056763,0.6825299263000488,0.6346009969711304,0.7336320281028748,0.6422010660171509,0.7430500388145447
A,0.645287811756134,0.9015761613845825,0.5807765126228333,0.8782578706741333,0.5282734036445618,0.8010269403457642,0.5047963857650757,0.7242122292518616,0.4888995289802551,0.6703507304191589,0.5368483066558838,0.7213006615638733,0.5157785415649414,0.6564818024635315,0.533026397228241,0.7246540784835815,0.5434662699699402,0.7474902272224426,0.5715686082839966,0.7099910378456116,0.5556128621101379,0.6622587442398071,0.5687402486801147,0.7431298494338989,0.5730211138725281,0.7405454516410828,0.6102484464645386,0.7085246443748474,0.5950325727462769,0.6702361702919006,0.6034191250801086,0.7449104189872742,0.6089861392974854,0.7438079714775085,0.6503521203994751,0.7113051414489746,0.6325818300247192,0.682355523109436,0.6328101754188538,0.7343279719352722,0.6405301094055176,0.7402822971343994
A,0.6479934453964233,0.8969908952713013,0.5804480314254761,0.8689400553703308,0.5285341739654541,0.7952984571456909,0.5035309791564941,0.7227707505226135,0.4873652160167694,0.669605553150177,0.5386784076690674,0.7220131754875183,0.5189246535301208,0.6546696424484253,0.5328224897384644,0.715751051902771,0.5430386066436768,0.7446742057800293,0.5733259320259094,0.710930347442627,0.5589685440063477,0.6617255806922913,0.5699940919876099,0.734325647354126,0.5749650597572327,0.7408413887023926,0.6113138198852539,0.7090398073196411,0.5977708101272583,0.667427122592926,0.6044841408729553,0.7349758744239807,0.6095018982887268,0.7428194880485535,0.650868833065033,0.7125511765480042,0.6349902153015137,0.6789373755455017,0.6341317296028137,0.7268924117088318,0.6400535702705383,0.7396638989448547
A,0.6491023302078247,0.8863789439201355,0.5816461443901062,0.8639234900474548,0.5293723940849304,0.7906884551048279,0.5045666694641113,0.7155027389526367,0.48873797059059143,0.6618615388870239,0.5379009246826172,0.7154732942581177,0.5215432643890381,0.6463614702224731,0.5364947319030762,0.7067184448242188,0.5454516410827637,0.7348578572273254,0.5737619996070862,0.7033289670944214,0.5622217655181885,0.6564803719520569,0.5742887258529663,0.729243278503418,0.5768423676490784,0.734993577003479,0.6118859648704529,0.7003046870231628,0.5989423990249634,0.6627495884895325,0.608529806137085,0.7297900319099426,0.6122756004333496,0.7351192831993103,0.6514199376106262,0.7013766765594482,0.636320948600769,0.6728867888450623,0.6387386322021484,0.7213097810745239,0.6446995735168457,0.7312021255493164
A,0.6507805585861206,0.8732913732528687,0.5867863893508911,0.8526023626327515,0.5350438952445984,0.7820335030555725,0.5090656876564026,0.7093475461006165,0.4921099841594696,0.6568136215209961,0.5399105548858643,0.7065820693969727,0.5216894745826721,0.6377784013748169,0.5404581427574158,0.6946426630020142,0.5509701371192932,0.724458634853363,0.575488805770874,0.6944095492362976,0.56436687707901,0.6467486023902893,0.5801541209220886,0.7174276113510132,0.5822063684463501,0.7251667976379395,0.6136359572410583,0.6918001770973206,0.602030336856842,0.6503821015357971,0.613107442855835,0.7158614993095398,0.6159355044364929,0.7246280312538147,0.6525490283966064,0.6953420639038086,0.6401582956314087,0.6620711088180542,0.6424190402030945,0.7082136869430542,0.6467486023902893,0.7207716107368469
A,0.656304121017456,0.8562484979629517,0.5923970341682434,0.8260068297386169,0.5414048433303833,0.7619891166687012,0.5138821601867676,0.6971410512924194,0.4979397654533386,0.6468027234077454,0.5455309748649597,0.6903452277183533,0.5264067649841309,0.6277024149894714,0.5417638421058655,0.6743258237838745,0.5512979030609131,0.7070329785346985,0.5798430442810059,0.678821325302124,0.5667791366577148,0.6323530077934265,0.5809370875358582,0.694782018661499,0.5845726728439331,0.7091327905654907,0.6175624132156372,0.6761936545372009,0.6054126024246216,0.6376262307167053,0.6156631708145142,0.6965648531913757,0.619752049446106,0.7109713554382324,0.6565096378326416,0.681022047996521,0.6427655816078186,0.6499509811401367,0.6447939872741699,0.6911254525184631,0.6500368118286133,0.7045907378196716
A,0.6585749387741089,0.824517548084259,0.5945091843605042,0.7952271699905396,0.5445023775100708,0.7334716320037842,0.5176341533660889,0.6691972017288208,0.5032006502151489,0.620857834815979,0.5490268468856812,0.6659188270568848,0.5292461514472961,0.6068417429924011,0.5493072271347046,0.6571980714797974,0.5589837431907654,0.6855571866035461,0.5843185186386108,0.6554672122001648,0.5727578401565552,0.6135572195053101,0.5874423980712891,0.6743605136871338,0.588856041431427,0.6857120394706726,0.6216645836830139,0.6539636254310608,0.6108763217926025,0.6182672381401062,0.6198825240135193,0.6749460697174072,0.6217665076255798,0.6865249276161194,0.659474790096283,0.65907883644104,0.6471176147460938,0.6305568218231201,0.6489832997322083,0.6708803772926331,0.6534050107002258,0.6836926937103271
A,0.6612070798873901,0.7948541045188904,0.6009649634361267,0.7707743048667908,0.5504918098449707,0.714123547077179,0.5220030546188354,0.6505245566368103,0.5046411752700806,0.600989818572998,0.5533939003944397,0.6396476030349731,0.5321352481842041,0.5863039493560791,0.5509924292564392,0.6360257863998413,0.5622503757476807,0.6637814044952393,0.586850643157959,0.6287732720375061,0.5747197270393372,0.5917568206787109,0.5906376838684082,0.6536139845848083,0.5934010148048401,0.6610007882118225,0.6226323843002319,0.6265496015548706,0.6114649176597595,0.5959293842315674,0.6210500597953796,0.653861403465271,0.623383641242981,0.6622236371040344,0.6592844724655151,0.6301632523536682,0.6450892686843872,0.6054143905639648,0.6480993032455444,0.6470717191696167,0.6534777879714966,0.6571924686431885
A,0.6613420844078064,0.7726606130599976,0.6047361493110657,0.7493301033973694,0.5545886158943176,0.6949477195739746,0.5257792472839355,0.633543848991394,0.5095861554145813,0.5852733850479126,0.5552554130554199,0.6207234859466553,0.538405179977417,0.5661781430244446,0.5559848546981812,0.615372359752655,0.5639578104019165,0.6402232646942139,0.5886770486831665,0.6103457808494568,0.5793678760528564,0.5709421634674072,0.5942568182945251,0.6350288391113281,0.5932894945144653,0.6408334374427795,0.6237731575965881,0.6077154278755188,0.6156932711601257,0.5750745534896851,0.6253671646118164,0.634343147277832,0.625285804271698,0.6421281099319458,0.6594293713569641,0.6106662154197693,0.6488463282585144,0.5826140642166138,0.6521590948104858,0.6251087784767151,0.6555338501930237,0.6364418864250183
A,0.6624341607093811,0.744093656539917,0.6046172380447388,0.7260950207710266,0.5544831156730652,0.6765618324279785,0.525831937789917,0.6187061667442322,0.5093973278999329,0.5726295113563538,0.5541527271270752,0.6083889603614807,0.5368468165397644,0.5479528903961182,0.5541374087333679,0.5884191989898682,0.5617055892944336,0.6157028079032898,0.5877598524093628,0.5977675914764404,0.5805363059043884,0.5558634996414185,0.5957058668136597,0.6146256327629089,0.5918104648590088,0.6230326890945435,0.62251877784729,0.5929524898529053,0.6156099438667297,0.5615335702896118,0.6271960735321045,0.6167724132537842,0.6246688961982727,0.6249095797538757,0.6574549078941345,0.5930452942848206,0.648452877998352,0.5645110607147217,0.6533769369125366,0.6061469912528992,0.6550772190093994,0.6196644306182861
A,0.6575773358345032,0.722143292427063,0.6018655896186829,0.7081557512283325,0.5541903376579285,0.6597610712051392,0.5277244448661804,0.6005821228027344,0.5101394653320312,0.5548253059387207,0.549733579158783,0.5900264978408813,0.5338394045829773,0.530265748500824,0.5546807646751404,0.5687668323516846,0.5614689588546753,0.59574955701828,0.5833927989006042,0.5795234441757202,0.5771817564964294,0.5381850600242615,0.5951521992683411,0.5962156057357788,0.5887710452079773,0.6065486669540405,0.6174290180206299,0.5747835040092468,0.6128462553024292,0.5426303744316101,0.6268484592437744,0.5993369817733765,0.6216460466384888,0.6100665330886841,0.6513502597808838,0.5746335387229919,0.6457457542419434,0.5455960631370544,0.6530929803848267,0.587634801864624,0.6527124643325806,0.6031381487846375
A,0.653568685054779,0.7049624919891357,0.6005645990371704,0.6932824850082397,0.5529407858848572,0.6454412937164307,0.5254657864570618,0.5846602916717529,0.5069466233253479,0.5394591689109802,0.5500264763832092,0.5743903517723083,0.5324530005455017,0.5168414115905762,0.5506631135940552,0.545824408531189,0.5600699186325073,0.5734363198280334,0.5827606916427612,0.565500020980835,0.5785539150238037,0.5256102681159973,0.5971823334693909,0.5830162763595581,0.5893399715423584,0.5883998274803162,0.6163402199745178,0.5612274408340454,0.6131653785705566,0.5311220288276672,0.6259021162986755,0.5845869183540344,0.6193370819091797,0.592074453830719,0.6494056582450867,0.5617904663085938,0.6453020572662354,0.5369552969932556,0.6509450078010559,0.5770215392112732,0.6494934558868408,0.5909774899482727
A,0.6530216932296753,0.6931151747703552,0.5987629890441895,0.6790475845336914,0.5514487624168396,0.6306608319282532,0.5254026651382446,0.5736068487167358,0.5082655549049377,0.5312440395355225,0.5497231483459473,0.5635054707527161,0.5340226292610168,0.5127439498901367,0.5531796216964722,0.54556804895401,0.5615541934967041,0.5679126381874084,0.5814860463142395,0.5533037781715393,0.5761891603469849,0.5147975087165833,0.5932592749595642,0.5697711706161499,0.587767481803894,0.5768166184425354,0.6140109896659851,0.5492271184921265,0.6097594499588013,0.5200284719467163,0.6219534277915955,0.5724214315414429,0.6176528930664062,0.5805926322937012,0.6462395787239075,0.5507310628890991,0.6404160857200623,0.5263234376907349,0.6467567682266235,0.5659847259521484,0.6470186114311218,0.5789270997047424
A,0.6505385041236877,0.6732782125473022,0.59806227684021,0.6678742170333862,0.5508769154548645,0.6205562353134155,0.5251680016517639,0.5634680390357971,0.508734405040741,0.5226102471351624,0.5482871532440186,0.5542903542518616,0.5294021368026733,0.49928367137908936,0.5498146414756775,0.5247605443000793,0.5605217218399048,0.5496609210968018,0.5797667503356934,0.5444884896278381,0.5756219029426575,0.5040903091430664,0.5936623215675354,0.555897057056427,0.5884938836097717,0.5697774887084961,0.6115195155143738,0.5406190156936646,0.6074456572532654,0.510093092918396,0.6208289265632629,0.5592532753944397,0.6159420013427734,0.5714794993400574,0.6426281929016113,0.5412581562995911,0.637895941734314,0.5194223523139954,0.6449640989303589,0.5558216571807861,0.6440302729606628,0.569800078868866
